nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles	img_url_asset
nm0828980	Juliet Stevenson	1956	\N	actress,miscellaneous,soundtrack	tt0116191,tt0309912,tt0103129,tt0286499	https://image.tmdb.org/t/p/{width_variable}/vfa2rMTtYGcjBPDtrOpSBEwpTcI.jpg
nm0829155	Alexandra Stewart	1939	\N	actress,soundtrack,miscellaneous	tt0053804,tt0091737,tt1772250,tt0095174	https://image.tmdb.org/t/p/{width_variable}/mbKb2w8SJfVKFTdPsUsLqauLQJC.jpg
nm0829283	Colin Stewart	\N	\N	writer,producer	tt0096995	\N
nm0829384	Frank Stewart	\N	\N	actor,make_up_department	tt0096261,tt0099113,tt0095194,tt0228196	\N
nm0829923	Christian Steyer	1946	\N	actor,composer,soundtrack	tt0119510,tt5753856,tt0806910,tt13024674	https://image.tmdb.org/t/p/{width_variable}/mjHNODhlnjheVGrwN2XPGuPay5q.jpg
nm0829973	Jirí Stibr	1937	\N	cinematographer,actor,camera_department	tt0099283,tt0122574,tt0476516,tt0136713	\N
nm0829999	Lothar E. Stickelbrucks	1943	\N	cinematographer,camera_department,actor	tt0086351,tt0263329,tt0068678,tt0098279	\N
nm0830208	Nicolas Stiliadis	\N	\N	producer,writer,cinematographer	tt0098027,tt0269735,tt0100466,tt0100436	\N
nm0830366	Richard Stilwell	\N	\N	editor,editorial_department,producer	tt14301794,tt0319682,tt0113473,tt1685403	\N
nm0830638	David Stiven	1940	\N	editor,director,actor	tt0090555,tt0092493,tt0099365,tt0082694	\N
nm0830775	Gary Stockdale	\N	\N	composer,music_department,soundtrack	tt0795421,tt2660888,tt6467266,tt6911608	\N
nm0831356	John Stokes	\N	\N	cinematographer,camera_department,assistant_director	tt0118451,tt0115698,tt0481452,tt0419946	https://image.tmdb.org/t/p/{width_variable}/lpDilRU389UNZ0ACHEsIwAXzDad.jpg
nm0832419	Wolfgang Storch	1935	\N	director,writer	tt0806910,tt0090378,tt0086761,tt0074061	\N
nm0832523	Lee Stork	1913	2010	producer,animation_department	tt0985085,tt0287666,tt1518949,tt0095147	\N
nm0833151	Tony Straiges	\N	\N	production_designer,art_department	tt0093432,tt1047437,tt0176357,tt9708272	\N
nm0833635	David Stratton	\N	\N	actor	tt0114660,tt0098136,tt0099615,tt0128898	\N
nm0833655	Rosanna Landi	\N	\N	editor,editorial_department,special_effects	tt0093268,tt0180754,tt0110214,tt0127072	\N
nm0833708	Jean-Marie Straub	1933	2022	director,editor,producer	tt0059503,tt0200135,tt0087566,tt0062804	https://image.tmdb.org/t/p/{width_variable}/y6a7HQ2UK12p5bhP90KbRvu3mX.jpg
nm0833721	Rudolf Straub	\N	\N	director,actor,writer	tt0373964,tt1732603,tt0097855	\N
nm0834484	Claus Strigel	1955	\N	director,writer,producer	tt2323854,tt0093849,tt0094013,tt0126166	\N
nm0834626	Elaine Stritch	1925	2014	actress,music_department,writer	tt0072577,tt0369735,tt0098844,tt0496424	https://image.tmdb.org/t/p/{width_variable}/5OzcpY0VflrCJlgimHcpSpPAt45.jpg
nm0834638	Thomas Strittmatter	1961	1995	writer	tt0109172,tt0098657,tt0091776,tt0092924	\N
nm0835490	Hans-Peter Ströer	\N	\N	composer,music_department	tt1058601,tt6358156,tt0103361,tt0806910	\N
nm0835916	Imogen Stubbs	1961	\N	actress	tt0097289,tt0820333,tt0117991,tt0114388	https://image.tmdb.org/t/p/{width_variable}/gdhBQfUMZbEs1XH3qozHLXoYhzM.jpg
nm0836091	Katja Studt	1973	\N	actress	tt0108425,tt7670212,tt0246772,tt0279253	https://image.tmdb.org/t/p/{width_variable}/6bKJCUdVXk642blwiK7ILmxuc2Q.jpg
nm0836136	Jerzy Stuhr	1947	\N	actor,director,writer	tt0209445,tt0078763,tt0246593,tt0123889	https://image.tmdb.org/t/p/{width_variable}/1higxfq9DSYDufImetO5qwfa0tX.jpg
nm0837064	David Suchet	1946	\N	actor,producer	tt0116253,tt0120787,tt0300879,tt0200465	https://image.tmdb.org/t/p/{width_variable}/4X4TT8Uf8mAmRIYgYh4EeR4mWva.jpg
nm0837657	Danièle J. Suissa	\N	\N	producer,director,writer	tt0269566,tt0809273,tt0114149,tt0095747	\N
nm0837784	Barbara Sukowa	1950	\N	actress,soundtrack,music_department	tt1674773,tt2406566,tt0082671,tt0091869	https://image.tmdb.org/t/p/{width_variable}/lBPD683veT1RYdXqMAdAsldAtvI.jpg
nm0838503	Lydia Shum	1945	2008	actress,music_department,director	tt0095491,tt0096103,tt0088423,tt0888052	https://image.tmdb.org/t/p/{width_variable}/kBBSrBpD9NcrQJ6AR8gxAqZIvk9.jpg
nm0838910	Donald Sumpter	1943	\N	actor	tt1390411,tt0765443,tt0387131,tt1568346	https://image.tmdb.org/t/p/{width_variable}/jCxD84Vr9TTM5am0Ij3pCsNcted.jpg
nm0839233	Cedric Sundstrom	\N	\N	director,assistant_director,writer	tt0094835,tt0096082,tt0089421,tt0098199	\N
nm0839288	Chin-Lai Sung	\N	\N	actor,stunts,director	tt0077432,tt10666476,tt0187505,tt0165117	\N
nm0839955	David Sust	\N	\N	actor	tt9010900,tt0097986,tt0090197,tt0424670	\N
nm0839971	Nils Sustrate	1931	1999	composer,music_department	tt0806910,tt0076280,tt0067234,tt0070708	\N
nm0840547	Akira Suzuki	1928	2014	editor,editorial_department,actor	tt0089404,tt0092048,tt0095071,tt0095356	\N
nm0840697	Toshimichi Suzuki	\N	\N	producer,writer,miscellaneous	tt0156215,tt0088863,tt0084774,tt0088655	\N
nm0840757	Carlos Suárez	1946	2019	cinematographer,writer,director	tt0896957,tt0264508,tt0100096,tt0093840	\N
nm0840779	Gonzalo Suárez	1934	\N	writer,director,actor	tt0896957,tt0093840,tt0064308,tt0109612	https://image.tmdb.org/t/p/{width_variable}/c7fAwbkLQHtRAoposnuf2rMmeqZ.jpg
nm0841269	Vladimir Svetozarov	1948	2017	production_designer,art_director,art_department	tt0374298,tt0156701,tt0308476,tt1242457	https://image.tmdb.org/t/p/{width_variable}/lTBzWRRbApLOeCtn026RHKq7eFP.jpg
nm0841299	Leonid Svintsitskiy	1953	\N	production_designer,art_department,art_director	tt0107980,tt0084391,tt0098958,tt0329268	\N
nm0841346	Milan Svoboda	1951	\N	composer,actor,soundtrack	tt0095808,tt2084970,tt0100393,tt0098889	https://image.tmdb.org/t/p/{width_variable}/70yHpwUchc4pUC1D8uV4WWXXZQd.jpg
nm0842884	Tracy Brooks Swope	\N	\N	actress,producer	tt3180122,tt3978844,tt0404891,tt0096926	https://image.tmdb.org/t/p/{width_variable}/gLwsVVylzQWbeaq4oRrdWNuu9q4.jpg
nm0842901	Werner Swossil	\N	\N	producer,writer,editorial_department	tt0118843,tt0427176,tt0120374,tt0119149	\N
nm0843633	Gábor Szabó	1950	\N	cinematographer,camera_department,miscellaneous	tt23656896,tt0097875,tt2081251,tt4975280	\N
nm0843954	Tibor Szemzö	1955	\N	composer,soundtrack,director	tt2101383,tt0120566,tt5815492,tt0478304	\N
nm0844226	György Szomjas	1940	2021	director,writer,assistant_director	tt0118065,tt0141116,tt0085817,tt0089123	https://image.tmdb.org/t/p/{width_variable}/egNXCOVKESPLskIcT6hQSLlhtm2.jpg
nm0844274	István Sztankay	1936	2014	actor	tt0154068,tt0489742,tt0137294,tt0172609	https://image.tmdb.org/t/p/{width_variable}/su3N5YK84NTukPHW1E0dR2yBl9e.jpg
nm0844541	Álvaro Sáenz de Heredia	1942	\N	director,writer,assistant_director	tt0093758,tt0115563,tt0120622,tt0448247	https://image.tmdb.org/t/p/{width_variable}/iVFcL0In2GhgpFZ8jVGOjQBJfG.jpg
nm0844752	Rafael Sánchez Navarro	\N	\N	actor	tt0154984,tt0247969,tt2784826,tt0806940	https://image.tmdb.org/t/p/{width_variable}/m9KfJxxrOdIBqPDOhSvw6GPA1Uy.jpg
nm0845304	Odd-Geir Sæther	1941	\N	cinematographer,camera_department,director	tt0460829,tt5669038,tt0074857,tt0082480	\N
nm0845556	Lena Söderström	\N	\N	costume_department,costume_designer,production_designer	tt0104382,tt0091246,tt0097687,tt0094730	\N
nm0845785	T. Damodaran	1935	2012	writer,actor,music_department	tt0267575,tt0235158,tt0247916,tt0250747	\N
nm0845829	Michael Taav	\N	\N	writer,director,actor	tt0096177,tt2152869,tt0105085,tt0097389	\N
nm0846120	Emanuel Tacamba	\N	\N	cinematographer,director,writer	tt0357302,tt0446402,tt0446122,tt0436178	\N
nm0847562	Naoto Takenaka	1956	\N	actor,director,writer	tt4727580,tt0102480,tt0109008,tt0117615	https://image.tmdb.org/t/p/{width_variable}/sm17CU4kPDVcRRO6NJNE35LHMQl.jpg
nm0847638	Tony Takezaki	\N	\N	writer,production_designer,miscellaneous	tt0088655,tt0101514,tt0189238	\N
nm0848355	Alan Tam	1950	\N	actor,producer,soundtrack	tt0086616,tt0289112,tt0121057,tt0091431	https://image.tmdb.org/t/p/{width_variable}/vKB7KXRhersKKha1n4dbJpQaud6.jpg
nm0848734	Jonathan Tammuz	\N	\N	producer,director,miscellaneous	tt0130229,tt0097057,tt2336181,tt6670074	\N
nm0849475	Toshio Taniguchi	\N	\N	editor	tt0496710,tt0098967,tt0098204,tt0308827	\N
nm0849601	Richard Tannenbaum	\N	\N	writer	tt0081145	\N
nm0849892	Leni Tanzer	\N	\N	actress	tt0098327,tt1634348,tt0104113,tt0113571	https://image.tmdb.org/t/p/{width_variable}/sA19vuXDNLS7X2JRcBR65x63svv.jpg
nm0850197	Sergey Taramaev	1958	\N	actor,director,writer	tt21064076,tt5339432,tt3563662,tt22228004	https://image.tmdb.org/t/p/{width_variable}/boec7D4Qle6LgdXIz9xTay4C7uH.jpg
nm0850241	Cornel Taranu	1934	2023	composer	tt0137149,tt10501980,tt0103165,tt0137137	\N
nm0851320	Gale Tattersall	1948	\N	cinematographer,camera_department	tt0412142,tt0288477,tt0114614,tt0114857	\N
nm0851930	Alan Taylor	1965	\N	director,producer,writer	tt0282768,tt1981115,tt1340138,tt0944947	https://image.tmdb.org/t/p/{width_variable}/sXC2wNRo7lshghNnNaPdWQ9sqKe.jpg
nm0852115	Cheri Taylor	1952	\N	actress	tt0179390,tt0182531,tt0144544,tt0098451	\N
nm0852175	Courtney Taylor	\N	\N	actress,producer	tt0112729,tt0106057,tt0098136,tt0094516	\N
nm0852753	Lawrence Taylor	1959	\N	actor,writer,producer	tt0339135,tt0120484,tt0314123,tt0146838	https://image.tmdb.org/t/p/{width_variable}/qMTSktUg8iIFNQkFZG2VOa9hyoq.jpg
nm0853339	William J. Taylor	\N	\N	producer	tt0092589	\N
nm0854007	Marisa Teigell	\N	\N	actress	tt0179452,tt0095670,tt0115393,tt0382463	\N
nm0854222	José Tejera	\N	\N	composer,music_department,soundtrack	tt0105363,tt0102799,tt0105497,tt0103948	\N
nm0854551	Bob Telson	1949	\N	soundtrack,composer,music_department	tt0102829,tt0161061,tt0095801,tt0097405	\N
nm0855193	Antonio Tentori	\N	\N	writer,actor,assistant_director	tt0419217,tt6158134,tt1852770,tt13578302	\N
nm0856209	Manuel Teran	\N	\N	cinematographer,camera_department,art_department	tt0103442,tt0414852,tt0110882,tt0085526	https://image.tmdb.org/t/p/{width_variable}/o4dmC9AqGeo9ZtNPbLOeMCpSHt3.jpg
nm0856778	Anne Teyssèdre	\N	\N	actress,writer	tt0260521,tt0167673,tt0167653,tt0097106	https://image.tmdb.org/t/p/{width_variable}/rE8HkpeH2or6enJKrInVtDToFf3.jpg
nm0856827	David Thacker	1950	\N	director,writer	tt0298685,tt0288380,tt0259733,tt0115355	\N
nm0856918	Katharina Thalbach	1954	\N	actress,director,soundtrack	tt2725576,tt0440978,tt8437226,tt0078875	https://image.tmdb.org/t/p/{width_variable}/anr7QnKmnG4hucA3PVmYySd8xxH.jpg
nm0856946	Wolfgang Thaler	1958	\N	cinematographer,camera_department,director	tt3397160,tt5584852,tt0478331,tt1327628	\N
nm0857163	George H. Thausanij	\N	\N	actor	tt0094004	\N
nm0858121	Willem Thijssen	1947	\N	producer,writer,director	tt0126316,tt1977762,tt9445988,tt0279079	\N
nm0858128	Thilakan	1935	2012	actor,music_department	tt0282778,tt0353476,tt0237820,tt0353978	https://image.tmdb.org/t/p/{width_variable}/guNMMzIzJ4L2GsQHXOJxesZTX73.jpg
nm0858650	Clive Thomas	\N	\N	camera_department,cinematographer,miscellaneous	tt0078037,tt0096595,tt0324697,tt0092462	\N
nm0858659	Crawford John Thomas	1929	1998	producer,actor	tt0113270,tt0040844,tt0104281	\N
nm0859365	Philip Michael Thomas	1949	\N	actor,soundtrack,writer	tt0069816,tt0075249,tt0086759,tt12606372	https://image.tmdb.org/t/p/{width_variable}/rrDuyqoclQRazUTFpTMz2tY9k0o.jpg
nm0859875	Barbara Thompson	1944	2022	music_department,composer,soundtrack	tt0290962,tt0108967,tt0092290,tt0297625	\N
nm0859921	Brian Thompson	1959	\N	actor,director,writer	tt0090859,tt0119707,tt0116136,tt0088247	https://image.tmdb.org/t/p/{width_variable}/qooSjBMA1P85JhBpHlwmmisGroO.jpg
nm0860034	David M. Thompson	1950	\N	producer,director,writer	tt1226273,tt0790663,tt0249462,tt2304771	https://image.tmdb.org/t/p/{width_variable}/nQH252bf2mguR1hrhDgoYnUwrzI.jpg
nm0860179	Gordon Thomson	\N	\N	actor	tt0086793,tt0449059,tt0409182,tt0081856	\N
nm0860292	Jim Thompson	1906	1977	writer,actor	tt0049406,tt0050825,tt0068638,tt0954947	https://image.tmdb.org/t/p/{width_variable}/qHVs8ZW29kvMb1PbevL1eWtSUKD.jpg
nm0860651	Robert E. Thompson	1924	2004	writer,producer,miscellaneous	tt0060030,tt0065088,tt0060009,tt0057765	\N
nm0860681	Sada Thompson	1927	2011	actress	tt0073992,tt0081290,tt0083399,tt0205688	https://image.tmdb.org/t/p/{width_variable}/2tSgEpYRbiUZ8xxQiyu99XrS5YX.jpg
nm0861013	Helen Thomson	\N	\N	actress	tt0341376,tt0891171,tt0257568,tt3704428	https://image.tmdb.org/t/p/{width_variable}/uTKMoAEGLbkCHWCuBKbKMM3mR80.jpg
nm0861292	Jean-Pierre Thorn	1947	\N	director,writer,editor	tt0159619,tt0097615,tt0374921,tt0809408	https://image.tmdb.org/t/p/{width_variable}/A2NVNgzFiM430hme02F6up4oumr.jpg
nm0862026	Ingrid Thulin	1926	2004	actress,director,writer	tt0057358,tt0050986,tt0069467,tt0057611	https://image.tmdb.org/t/p/{width_variable}/cWsyYGuSsoXSx2y50pgbzb8sqZY.jpg
nm0862035	Flore Thulliez	\N	\N	cinematographer,camera_department,miscellaneous	tt0073155,tt0097893,tt0098031,tt0080793	\N
nm0862227	Matthias Thurow	1949	\N	composer	tt1355230,tt0219116,tt0097506,tt1144825	\N
nm0862279	Martial Thury	\N	\N	cinematographer,camera_department	tt0103676,tt0094879,tt0080511,tt0089860	\N
nm0862783	Ning Tie	\N	\N	writer	tt0095318,tt0098018,tt10833088	\N
nm0862982	Werner Tietze	1940	2013	actor,director,writer	tt0806901,tt0989788,tt0079199,tt1680070	https://image.tmdb.org/t/p/{width_variable}/8JUA7J8w9KO0HWaBGeUkhcM6n1W.jpg
nm0863154	Varoa Tiki	1935	2008	actress	tt0062568,tt0165196,tt0092381,tt0084015	\N
nm0863867	Joan Tindale	\N	\N	writer	tt0298685	\N
nm0864115	Bernard Tiphine	\N	\N	cinematographer,camera_department	tt0293153,tt0094349,tt0253900,tt0099034	\N
nm0864504	Viktor Titov	1939	2000	director,writer,actor	tt0273960,tt0305433,tt0270917,tt0167501	https://image.tmdb.org/t/p/{width_variable}/5Quq73wAfw9xANO21DOgoGhBlgL.jpg
nm0864775	Johnnie To	1955	\N	director,producer,writer	tt0434008,tt0796212,tt2165735,tt0969269	https://image.tmdb.org/t/p/{width_variable}/auYJNI4JlfPzaYzHfzrrFXxGPHf.jpg
nm0865868	Joe Tolbe	\N	\N	actor	tt0486152,tt0097863	\N
nm0866188	Michael Tolochko	1962	\N	camera_department,actor,cinematographer	tt0433035,tt0399201,tt0371746,tt0120685	\N
nm0866449	Marisa Tomasi	\N	\N	actress	tt0098606	\N
nm0866626	Frances Tomelty	1948	\N	actress	tt0159090,tt0807980,tt0085279,tt0078699	https://image.tmdb.org/t/p/{width_variable}/nZPZijCmdr5HvpiprTDAEbpwtlU.jpg
nm0866697	Mîna Tominaga	1966	\N	actress,soundtrack	tt0182629,tt0124770,tt0159883,tt0087544	https://image.tmdb.org/t/p/{width_variable}/hjuS06UcHyHc57TJe68zdeK13QL.jpg
nm0867374	Jérôme Tonnerre	\N	\N	writer	tt0105682,tt0363532,tt0088357,tt0310778	\N
nm0867682	Tito Topin	\N	\N	writer,producer,art_department	tt0096658,tt0090932,tt0173574,tt1055436	https://image.tmdb.org/t/p/{width_variable}/dbXXZ98Lnqmya9RuSRGbG1xqkuV.jpg
nm0868149	Joe Tornatore	1934	\N	actor,director,writer	tt0070735,tt0090728,tt0075456,tt0094926	\N
nm0868344	Jordi Torras	1922	1999	actor,miscellaneous	tt0099167,tt0084181,tt0424807,tt0087350	\N
nm0869375	Paul Tothill	\N	\N	editor,sound_department	tt0414387,tt0783233,tt0993842,tt5315210	\N
nm0869673	Jean Tournier	1926	2004	cinematographer,camera_department,actor	tt0079574,tt0059825,tt0069947,tt0090130	\N
nm0869732	Cecilia Toussaint	1958	\N	actress	tt0434063,tt0245641,tt0015724,tt0352599	https://image.tmdb.org/t/p/{width_variable}/2dZRblt3alR4ihcBNasYDI1gwc0.jpg
nm0870061	Colin Towns	1949	\N	composer,soundtrack,music_department	tt0074611,tt0120199,tt0374627,tt3566610	\N
nm0870529	Jill Tracy	\N	\N	actress,soundtrack,composer	tt0103491,tt0285403,tt0238784,tt0096684	\N
nm0871219	Victoria Trauttmansdorff	1960	\N	actress	tt0246772,tt7670212,tt1674773,tt1031932	https://image.tmdb.org/t/p/{width_variable}/ouciPPM1VlqXJdpOZkx7cISmftp.jpg
nm0871240	Daniel J. Travanti	1940	\N	actor,soundtrack	tt0087037,tt1937269,tt0113501,tt0081873	https://image.tmdb.org/t/p/{width_variable}/lxujL6z7nCJS4sI3fGbWlm3ONzx.jpg
nm0871439	Tony Travis	1959	\N	actor,music_department,producer	tt0097365,tt0112864,tt0386588,tt0081080	https://image.tmdb.org/t/p/{width_variable}/4NcRuvBKcd9Zj6bFKZCb6hWxzHW.jpg
nm0871502	John Trayne	1918	2004	actor,writer	tt0051312,tt0097184,tt0094844,tt0058805	\N
nm0871634	Markus Trebitsch	1950	\N	producer,writer	tt0215454,tt1298556,tt0299116,tt0096733	\N
nm0871646	Filippo Trecca	\N	\N	composer	tt0396920,tt0115762,tt0806910,tt0097914	\N
nm0872043	Tote Trenas	\N	\N	cinematographer,camera_department,producer	tt0082198,tt1543256,tt0302447,tt0479230	\N
nm0872740	Derek Trigg	1949	\N	sound_department,editor,editorial_department	tt0312004,tt0372784,tt0373889,tt0417741	\N
nm0872864	Jerry Trimble	1961	\N	actor,stunts,soundtrack	tt3107288,tt7475590,tt0113277,tt0460681	https://image.tmdb.org/t/p/{width_variable}/oDK7NCnz2z2BFV8YquEpj8PBwed.jpg
nm0873005	Marie Trintignant	1962	2003	actress,writer,soundtrack	tt0229930,tt0103800,tt0377158,tt0096336	https://image.tmdb.org/t/p/{width_variable}/nCtKskwMQEqaXbWL2oL1tupHZSa.jpg
nm0873129	Afanasiy Trishkin	1937	\N	actor,assistant_director	tt0172812,tt0081991,tt0178684,tt0091251	\N
nm0873282	Kenith Trodd	1936	\N	producer,miscellaneous,music_department	tt0090521,tt0297626,tt0077060,tt0297625	https://image.tmdb.org/t/p/{width_variable}/n71WZXrULWvS3Q2lswxfImKtYsr.jpg
nm0874016	Terry Truck	\N	\N	actor,composer	tt2459938,tt0099013	\N
nm0874096	Fernando Trueba	1955	\N	producer,writer,director	tt1235830,tt1990217,tt0103791,tt0098407	https://image.tmdb.org/t/p/{width_variable}/ie3WiHvVWsfvUYVSSlCpnqi1dFw.jpg
nm0874252	Giuliano Trujillos	\N	\N	actor	tt0090869	\N
nm0874272	Lil Trulsson	\N	\N	cinematographer,camera_department	tt28060297,tt0098727,tt0097953,tt0085574	\N
nm0874676	Eric Tsang	1953	\N	actor,producer,miscellaneous	tt0144029,tt0369060,tt0338564,tt0325655	https://image.tmdb.org/t/p/{width_variable}/vrPBadugqlMkfNIYzLZbP4sEF1j.jpg
nm0874683	Kan-Cheung Tsang	\N	\N	writer,producer,actor	tt0313579,tt0373074,tt0286112,tt0940709	\N
nm0874820	Jockel Tschiersch	1957	\N	actor,writer	tt0108749,tt2390908,tt0173603,tt0806904	https://image.tmdb.org/t/p/{width_variable}/nhfuwwQyB3u2q4MvyZPV2f0Ti1I.jpg
nm0874931	Viktor Tsepaev	\N	\N	actor	tt0273961,tt0307066,tt0093905,tt0172718	https://image.tmdb.org/t/p/{width_variable}/npvhbmPYpl123UY8TsaNesC6Iwx.jpg
nm0875086	Irina Tsyvina	1963	2019	actress	tt9436606,tt0328599,tt0096992,tt0127704	https://image.tmdb.org/t/p/{width_variable}/mhneeAan8qL8h1S0rOOH7j2URHM.jpg
nm0876488	Mikhail Tumanishvili	1935	2010	director,assistant_director,actor	tt0089721,tt5162248,tt0113575,tt0085723	\N
nm0876600	Wei Tung	\N	\N	actor,stunts,miscellaneous	tt0104684,tt2952602,tt0271946,tt0299977	https://image.tmdb.org/t/p/{width_variable}/qXcaPPa4or5bVTR299IZ7anp3m4.jpg
nm0877067	Marthe Turgeon	1944	2011	actress	tt0096516,tt0119674,tt0112714,tt0095649	\N
nm0877175	Scott Turk	\N	\N	producer	tt0093061	\N
nm0877585	W. Gregory Turner	\N	\N	composer,sound_department,music_department	tt5161796,tt2994262,tt2417722,tt1404389	\N
nm0877805	Peter Turner	1952	\N	actor,writer,director	tt0163495,tt0081613,tt0419311,tt5711148	\N
nm0878095	Peter Turrini	1944	\N	writer,actor	tt0441074,tt1456110,tt6253448,tt0234978	\N
nm0878408	Antti Tuuri	1944	\N	writer,actor	tt11947656,tt4173170,tt0095880,tt0343221	https://image.tmdb.org/t/p/{width_variable}/eAjzlEZwcWd8gVLM4Y6l8pau5a2.jpg
nm0878702	Zdenek Tyc	1956	\N	director,writer,assistant_director	tt0065188,tt0114768,tt0314686,tt1305851	https://image.tmdb.org/t/p/{width_variable}/rshRHHG5voW4KrojReCIF8Y17Ed.jpg
nm0879406	Muriel Téodori	\N	\N	writer,director,producer	tt0249935,tt7054188,tt0319753,tt0098488	\N
nm0879513	Lauri Törhönen	1947	\N	director,writer,actor	tt0194027,tt0847759,tt1809277,tt1064198	https://image.tmdb.org/t/p/{width_variable}/c5gDNXXVO7s5ETkZwJFfvoMFBXj.jpg
nm0880186	Annette Uhlen	1959	\N	actress	tt1063745,tt0446440,tt0091397,tt0880502	\N
nm0880302	Stephen Ujlaki	\N	\N	producer,writer,director	tt0099797,tt7178034,tt1209312,tt0364151	\N
nm0881673	Michal Urbaniak	1943	\N	composer,actor,soundtrack	tt0352312,tt0225535,tt2209426,tt0094827	\N
nm0882267	Nina Usatova	1951	\N	actress	tt0135182,tt1506452,tt0113878,tt0210564	https://image.tmdb.org/t/p/{width_variable}/qVhhXyJQYImVMnHkWHJTv9pf0X.jpg
nm0882683	Pierre Uytterhoeven	\N	\N	writer,assistant_director,actor	tt0072307,tt0061138,tt0066536,tt0283883	https://image.tmdb.org/t/p/{width_variable}/vjFh3LmpXXQf5gOdhSzewsbyi5u.jpg
nm0883007	Christian Vadim	1963	\N	actor	tt0167673,tt0377073,tt0118572,tt0463283	https://image.tmdb.org/t/p/{width_variable}/h2nNJv5jqxZrlpygTgGDJHEXc9L.jpg
nm0883014	Vadivelu	1960	\N	actor,music_department,soundtrack	tt0449869,tt0888503,tt1451409,tt20242416	https://image.tmdb.org/t/p/{width_variable}/sgrnhPeUBocXnFVdCx0NJ5QCOFb.jpg
nm0883053	Cathrin Vaessen	1962	\N	actress	tt0124186,tt0099114,tt0806910,tt0090472	\N
nm0883609	Luis Valdez	1940	\N	director,actor,writer	tt0093378,tt0083365,tt0346222,tt0159876	https://image.tmdb.org/t/p/{width_variable}/fOsJACqM3zcrhvYGrCSlErzbdBt.jpg
nm0884594	Ignacio Valero	\N	\N	cinematographer,miscellaneous,director	tt0098998,tt0107869,tt0117223,tt0332303	\N
nm0884841	Juan Andrés Valladares	\N	\N	cinematographer	tt0368513,tt0096860,tt0222616,tt0091496	\N
nm0884872	Ravi Vallathol	1952	2020	actor,writer,music_department	tt0235158,tt0292209,tt0299693,tt0357536	\N
nm0884925	Luis Manuel del Valle	\N	\N	editor,director,actor	tt0322309,tt0087933,tt0081300,tt0117479	\N
nm0885516	Jean-Louis Valéro	\N	\N	composer,soundtrack,music_department	tt0823240,tt0097106,tt0085966,tt0321880	\N
nm0885661	Marcus van Bavel	\N	\N	director,writer,cinematographer	tt0123296,tt0240468,tt0096883,tt0123237	\N
nm0886789	Bertrand Van Effenterre	1946	\N	director,writer,producer	tt0087109,tt0098534,tt0077893,tt0071469	\N
nm0886790	Joële Van Effenterre	\N	\N	editor,director,writer	tt2729904,tt3571030,tt7049286,tt1181452	https://image.tmdb.org/t/p/{width_variable}/7t7ewTPSFEF6kF3PhM4cLnYQfj6.jpg
nm0886924	Paul Van Gent	\N	\N	actor	tt0097505	\N
nm0887008	Sean Van Hales	\N	\N	cinematographer,camera_department,writer	tt0174564,tt0195471,tt0475047,tt0112109	\N
nm0887216	Chiem van Houweninge	1940	\N	writer,actor,producer	tt0806910,tt0847709,tt0228902,tt0062614	https://image.tmdb.org/t/p/{width_variable}/6NEggza8h8tXUP4BeOPtuhR9UsK.jpg
